Node,MMRS51410669ST,MMRS34569532ST,MMRS38954404ST,MMRS84954772ST,MMRS12272136ST,MMRS85382779ST,MMRS33294861ST,MMRS84159866ST,MMRS65862658ST,MMRS11288076ST,MMRS81671217ST,MMRS29805707ST,MMRS14602194ST,MMRS93508324ST,MMRS39582183ST,MMRS93621581ST,MMRS77487595ST,MMRS51737257ST,MMRS94549160ST,MMRS21365932ST,MMRS43563715ST,MMRS57276462ST,MMRS95479054ST,MMRS90191266ST,MMRS79893829ST,MMRS88581325ST,MMRS67247116ST,MMRS54246132ST,MMRS38861560ST,MMRS32573774ST,MMRS71762412ST,MMRS62666492ST,MMRS44587603ST,MMRS72802364ST,MMRS54316675ST,MMRS34525504ST,MMRS97307143ST,MMRS43939546ST,MMRS77018926ST,MMRS42780924ST,MMRS61683006ST,MMRS18295921ST,MMRS25641480ST,MMRS65742083ST,MMRS97052561ST,MMRS77321055ST,MMRS95277876ST,MMRS16644320ST,MMRS62376181ST,MMRS81135225ST,MMRS78791111ST,MMRS64281551ST,MMRS20257302ST,MMRS66868025ST,MMRS51307502ST,MMRS86178473ST,MMRS65205033ST,MMRS91297590ST,MMRS72980899ST,MMRS86168210ST,MMRS73787048ST,MMRS81194191ST,MMRS55294627ST,MMRS15137911ST,MMRS97327636ST,MMRS35808664ST,MMRS65945127ST
Bifidobacterium breve,0.009232603018204765,-0.007687401165046491,0.019217314451392235,0.012368725447183284,0.01418295961335385,-0.004548349480939251,0.009307346946186427,0.025829218837456674,0.00038643449973245204,0.00862353058357686,-0.01238486298967754,0.0,0.016385575394450312,-0.02710246194946074,0.02395666892872321,-0.002854225409950709,0.016440280970196085,0.05039044507763481,0.004682401287957378,-0.0014484217881314712,-0.012213852668503384,0.0046904182043324225,-0.011946380751681451,0.015262743565114187,0.004929820787440224,0.0,0.0,0.015343395073362824,-0.03342772483402418,-0.029715011453819908,0.009356018092608297,-0.015977178562243004,0.024517462985618906,-0.0035791127292333696,0.03449694949164545,0.003720160067516143,-0.008440960048306419,0.0273145069910497,0.01928858724656857,0.0,-0.02644096554478165,-0.043030702465142755,0.0,-0.011146407049207056,-0.12504619286148064,0.0,0.002601964414351008,0.0,0.0,0.0,0.0,-0.008304975260352664,-0.006292987469245559,-0.008283108092876076,0.0,-0.007693279244478458,0.047461328127951764,-0.0056681848148104645,0.0,0.06289240889206835,0.0077608951614424075,-0.031150879180551167,0.0,0.0,0.003914227985715525,0.06698151862140066,0.04366860605579703
Prevotella denticola,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005730956389801504,0.0,0.0,0.0027793738823263356,0.01089892364469242,0.0,0.0,-0.006069865528983138,0.0037596144677437115,0.0,0.0,0.0,0.0,0.016815034411898584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01484688669926627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Prevotella jejuni,0.0,0.0,0.0067330677383647805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005313309926303034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022591031962663033,0.002687514071262758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014951244735329392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lachnoclostridium sp. YL32,-0.01050529460767775,-0.011516795372224872,0.0060051723482784395,0.003934918183275509,-0.00045909547495325,-0.0008012183041372237,0.0,-0.008310494127657478,-0.009651531460418153,0.0,0.01037937025941501,0.0,-0.0028210199841857495,0.007483532113941988,0.0075051370063282915,0.009121170041244563,-0.0035673710574631997,-0.00668443837066256,0.003582068805331208,0.007954024587160574,0.014729335717263259,0.04321693108892618,0.01286929249469666,-0.000760082434446677,-0.001984272871194074,-0.005731217287930088,0.0036455242629158994,0.0,-0.0023815696994286617,0.002831801934968705,0.007680273795228539,-0.010463091594861506,0.02599159478645759,0.007996388696525568,0.0,0.016452963156286166,0.0,0.031158524054773682,0.0024703775163249083,0.007201779704860018,0.004341592868792771,0.0013711399753378501,0.0016396963317994399,0.0,-0.004223637055702239,0.0043712305243575195,-0.018213994244174643,0.022338561875323716,0.01409706162160167,0.007227954083572689,-0.0033996247378776617,0.002363625850621848,0.0,0.0,-0.0031613318211309383,0.0106012285878931,0.0,0.019035008105779825,0.0,0.0,0.0,0.01084622153907481,-0.005799644929723487,0.024280453083808936,0.007216465836442999,-0.07578034062039207,0.0
Klebsiella oxytoca,-0.003754283710158821,0.0,0.021346080324432817,0.0015791626267557108,-0.003114892402433521,0.0066443552905274305,0.0,-0.008310494127657478,-0.00508847050241162,0.0,0.004843706121060338,0.0,0.003156482410436618,0.006593117330146087,-0.009539928485016577,0.009121170041244563,-0.0025481221839022856,0.0,0.008684398205096715,0.0,0.0,-0.005231201661110872,0.009192351781926187,0.0,-0.01640249117878436,0.0,0.0,0.0,0.0,0.005068207344557247,0.0,0.0,0.02569994295910491,0.0034504494195454764,0.0,0.0,0.0,0.0,0.0,0.008036408220621693,0.003101137763423408,0.0,0.0,0.0,-0.0120889439671196,0.0,0.0,0.0,0.01006932972971548,0.020654207871845697,0.0,0.0017727193879663859,0.005395994567392941,0.0,-0.004425864549583314,0.00762833287088705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0364206796257134,0.0,0.0,0.0
Butyricimonas faecalis,0.0,0.0724348950392331,0.002863281468249378,0.0,0.0,0.38828031540956476,0.0,0.1722642769739299,-0.031399893145063265,-0.03908323491497501,-0.018257539007461986,0.025020938056088432,-0.04647965930406053,-0.010340102838735037,0.019231151371214096,-1.3247958464438862e-05,0.0005918544381871134,-0.04302052663734753,-0.0973036570349383,0.0,0.0,0.0,0.0,0.0,-0.03730273258680425,0.016744753958149276,-0.0596400057451643,0.0,0.022206799667304454,0.13038216272738812,,-0.057918981290814596,-0.010874710916311115,-0.009489963935258552,-0.06755155277475511,-0.02235820052725679,0.0700000586329433,0.001638405361747384,-0.02066193882549468,-0.008256986836880646,-0.008857052382039796,-0.06008823639947462,0.08678550840800324,-0.06052150993607521,-0.013464395897373844,-0.12582526116393106,0.005850162970212495,-0.023245708690920873,0.025564518872999376,0.003675529238610416,0.0,-0.1730785745224857,-0.040921263871583506,0.0,-0.023517941542331836,-0.02686768443163674,-0.3151471234725212,-0.03798885321459764,-0.11056315107326749,0.0,-0.08087106734823885,0.0,0.020628429349741753,0.0,-0.10170459122641551,-0.2161345893760959,0.0
Bacteroides heparinolyticus,0.0,-0.023803128893890062,0.0,0.011510452542567853,0.0,0.0,0.01951654797349297,-0.06317687410294265,0.0,0.0,0.0,0.06140837563327561,-0.06343404344460922,0.0,0.0,-0.04985872278848113,0.0,0.0,0.0,-0.057093352740179765,0.0,0.0,0.0,-0.025439913272691444,-0.006797406802128602,-0.055564625860601145,0.0,0.02406713229430322,-0.04703611663827098,-0.029577630954025175,0.0358372702971797,0.0,0.005260297609653603,0.0,0.0,0.0,0.0,-0.05155457198360941,0.0,0.0,0.01841157598300545,0.0,0.03527338579530282,-0.03150650490463564,-0.02502840344496394,-0.15097882525681497,0.0,0.0,0.0,0.0,-0.03381377836913085,0.0,0.021342963497392908,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,-0.008077191063966163,0.0,0.0,0.0,0.0,0.0
Alistipes sp. Marseille-P5997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Barnesiella viscericola,0.008518480121936097,0.0,0.0,0.002935665917654242,-0.019167314359170313,0.021087422555380812,-0.004875776955444599,0.0,0.0,0.0,0.00477705013435696,0.0,0.0,-0.013471276654452621,0.0,0.0,0.0,-0.011531262585236632,0.0,0.0,0.0,0.0,0.0,0.009958763001726488,0.0,0.0,0.015309202473306976,0.0,0.0,0.018263421508581575,-0.03412547152257463,0.0035493284741657644,-0.00853595369634169,0.0,-0.01275203760205315,-0.08046057437020222,0.0,-0.05893635083232934,0.0,0.0,-0.01841447115722635,-0.012344707747805479,0.0,0.0,0.0,0.0,0.027663392217244166,-0.010709261524700133,0.0,0.0,-0.017556381217945154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
Fusobacterium mortiferum,0.0,0.0,0.0,0.011134998552859968,0.0,0.0,0.017146958105087675,0.0,0.0,0.025757636442318627,0.005406675201007137,0.0,0.0,-0.01056256512122446,0.0,0.0,-0.04154197829037428,0.0,0.030428276432675525,0.0,-0.010706643788135517,0.0,-0.029240363015505737,0.0,0.0,0.0,-0.01155280400470201,0.0,0.0,-0.014552908766782535,0.0,0.0,0.0,0.0,0.0,-0.006584035705955914,0.015481760619615101,0.014510982787134441,0.0,0.0,-0.048350541553079024,-0.040904245242061765,0.0,-0.043534258294422847,0.0,0.0,0.0,0.0,0.0,,0.0,0.016724790359387173,0.0,0.0,-0.008105454551280243,-0.010855363426366818,0.0,0.0,0.0,0.0,0.0,-0.009256350686523777,-0.008335963404068222,0.0,0.0,0.0,0.0
Fusobacterium varium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026042577661161293,0.018959058348858897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Streptococcus salivarius,0.01282511969750721,-0.010612850077954384,0.01876271431560735,-0.04810068898197576,0.02097155245253218,-0.004528937014545589,0.015391490729635457,0.01029272945938908,0.0,-0.01841389928425803,0.023279614639313478,-0.008443093128019254,0.04260896452139673,0.01473926939701289,-0.05308176034764572,-0.0034906008171529113,0.0,0.0,0.0,-0.006761886934838718,0.0,0.016816167304699703,0.0,0.0,0.019945625639399563,0.0,0.0,0.07216613748029668,-0.0038917315982739398,0.0,0.021318887807316684,-0.01211972160307922,0.0,0.0,-0.02289336992444002,-0.07379465161064677,-0.006725848997026393,0.06666629442323992,0.0,-0.034306288678407966,0.011572184654615654,0.037945426181246376,0.02480351547523274,-0.02375379648806836,-0.03225783111291424,0.013538450635374117,-0.02697751220941642,0.0,0.0,-0.05270091189431708,0.0,-0.020733600034122186,0.021330607143415156,0.0,0.0,0.0,0.0,0.025950550149283033,0.019049231108087976,0.0,0.06325716150873567,-0.01773362009386156,0.0038193862396763397,-0.020308602421157333,-0.009500938138997012,0.6360069240534926,0.0
Anaerostipes caccae,0.0,0.007213641390440538,-0.0011682149923447065,0.0,0.0017870669617348974,0.0,-0.003093296241665333,0.0168377436179248,0.0,-0.0041542382776609665,0.014194928230648355,0.006788822181611095,0.0,-0.008156882593011264,0.0025298197338756143,0.005729757781571034,0.005787329133310261,0.0,0.0,0.0,-0.0074443110994895385,0.00020488679993252372,-0.002573220874348556,0.0,0.024640769200589573,-0.024717121323546754,-0.016228202689838538,0.0,0.0011810219998301054,0.0,0.0,-0.007980987016412892,0.005773734783820549,0.0,0.0,-0.012354827171735238,0.0,0.04146980074880113,-0.00859936799220899,0.0,0.00905444517112623,0.0,0.0,0.0,0.0,-0.017088729458859652,0.0,0.0,0.0,0.0,0.0,0.0,-0.008464121827620288,0.0,0.023971411858164544,0.0,-0.02142622088551816,0.0,0.0,-0.034117869407938595,0.0,0.022508914516371863,0.0,0.0,0.0,0.0,0.0
Olsenella sp. GAM18,0.0,0.013803998201177637,0.026181668698964627,0.0,0.0,0.017367620543551086,0.01726551215786924,0.020797224752325833,0.06808229486610129,0.005809230044449559,0.029203014356716805,0.0,0.0,0.0,0.0,0.012962978462534603,0.04103735009701096,0.018313528978096086,0.04678065625886251,0.02489288646951998,0.0,0.0,0.0,0.0,0.0,0.0,-0.017912498931813292,0.0,0.019050398067608065,0.0,-0.016105829256245943,0.0,0.0,0.0,0.0,0.03572948141364777,0.0,0.0,0.0,0.0,0.02047691250621624,0.0,0.0,0.037414282189551694,-0.01346345386038385,0.03406193883903572,0.0,0.0,0.08987500400717365,0.0,0.0,0.0,0.0,-0.01857996795483332,0.0,0.0,0.0,0.014502160601163577,0.0,0.0,0.07873301364262013,0.06706295903558311,0.0,0.03294722152599097,0.0,0.0,0.0
Alistipes sp. 3BBH6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,-0.02924036301550574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,
Raoultella planticola,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0
Clostridium sp. SY8519,0.0023439993794724446,0.0,0.0,0.0,0.0,0.0,0.0,0.005025718579415839,0.010103939886713533,0.0,-0.005712872979237101,0.0,-0.002631478774133523,0.0,0.002426589522990815,0.0,-0.006642011816059715,0.01951940969463628,0.005429820899469008,0.017600806139660925,0.0,0.0007596648507867121,0.008725106422038364,0.006876433023416781,-0.013002941822596568,0.0,0.0,0.0,0.0,-0.010645512811416695,0.008034493792887528,0.0,0.012796747495954915,0.0,0.01700803410869632,0.0,0.011066259327341309,0.0,0.0,-0.005891523752744087,0.0,0.020042858444749345,0.01412846819080637,0.0,0.0,0.02893810895182026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030348589897438195,0.0,0.0,0.0,0.0,0.0,0.04208672728786912,0.0,0.016541148693377892,0.0,0.022452321795492898,0.01555024320491687,0.0,0.1154722479625776
Alistipes finegoldii,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
Ruminococcus sp. JE7A12,0.0,-0.02145817336346602,0.0,0.0,0.01250946873214428,0.0,0.0,0.05363253845525739,0.0,0.0028023756490162797,-0.043009554238228255,0.003545542149651816,0.0,-0.028549089075539425,-0.024918881693852268,0.0,-0.022515694143777604,0.0,0.0,0.0,0.0,-0.020399434248865343,-0.030878650492182674,0.01024590544775964,0.0,-0.06892095444721903,-0.08756133602478448,0.0,-0.013075381027245134,0.0,0.0,-0.027539530669579815,0.0,0.0,,-0.00788856567153976,,0.0,-0.04217224670010385,-0.06343177325059564,2.4402560966472568e-05,0.0,0.0,-0.13753238607313686,0.0,-0.05981055310600878,0.0,-0.11173198991151889,0.0,0.0,0.0,-0.03659003882258438,0.0,0.0,0.00711733615062847,0.0,-0.1201620531732122,0.0,0.0,-0.11372623135979532,0.0,0.0,0.0,0.0,0.0,-0.2142243944869168,0.0
Eubacterium maltosivorans,0.012222304893723713,-0.019570817133232506,-0.03354991332135097,-0.0197039845303665,0.014981932482927656,-0.08095491324982962,-0.042548327505460164,-0.020024176609689328,0.0021924508925386817,-0.024826547070283023,0.01649445277768736,-0.017808338046437007,-0.011702077162254338,-0.01138120535625762,0.020186743806452707,-0.022318993392063106,-0.001827015401918817,0.0,-0.0051756766211634355,0.049827466431603996,0.01175622559299028,-0.07178627608646253,0.0,-0.025330275745762514,-0.014484492275623696,0.010157321185498133,-0.028873318862953946,-0.0660807612751421,-0.0171591073948777,-0.03563539766727236,-0.005456985958891957,0.012038261849786411,-0.07782961808154697,-0.007798610105583985,0.006384029395511787,0.013626035791541929,0.007434277978714908,0.07004904073162428,0.030188603786109047,0.011478557937172729,0.008260642492485334,0.06860982540172428,-0.05328033046376876,-0.0017113055688121298,0.008133322596590999,-0.12252109268687639,0.0029432179876486913,-0.052847282906080206,-0.09100473835667176,-0.0074687522005849015,-0.005213126205599636,-0.043936944757033046,0.005357000646864547,0.03744840572704114,0.0,0.016117613939984045,-0.24437320111058458,-0.010566247806743003,-0.048392820490434925,-0.03248215170498504,-0.03442605410890964,0.0,-0.07012348125928546,-0.06756628862620913,-0.01938562599284583,-0.2418694876176417,-0.24437320925357786
[Clostridium] bolteae,-0.00746523082865669,-0.008058051720109684,0.018905431375715022,-0.019162250352504344,0.0,0.0,0.0,0.0,-0.011660452423546847,-0.008833790021887921,0.0,-0.02145530087163892,-0.024624092821246706,0.009920201729329132,-0.0032072776192917482,0.0,0.0,-0.01577088493536944,0.011562441623214492,0.0,0.0,0.006932430847632181,0.0,0.009793893495187616,-0.012493111365698736,0.022887370347718244,0.009950100707091236,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,-0.03968410551498186,-0.060917132292313166,0.0,0.0,0.026048603808045807,0.0,0.017259843055737304,0.0,0.0,-0.01980663128380302,0.02995370871050197,-0.01775277143591373,0.0,0.0,0.0,0.0,-0.050784730965721725,0.0,0.0,0.0,-0.06556104798548534,0.0,0.0,-0.07638670249289935,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[Clostridium] clostridioforme,0.0,-0.0019201824194250926,0.0,0.030308486614165766,0.04095485855202986,-0.0068364409453957106,0.0,0.007833705250603241,0.011074284568951064,0.0,0.010989763519633867,0.033213320093731756,0.0,0.009435661744898096,-0.0007228008315069886,0.0,0.009282970171360124,0.009524171670803803,0.041343826259576354,0.017631306419825573,0.0,0.0060860003746609805,0.015449982814735398,0.010540901629288004,-0.12493111365698736,0.08826083689518308,0.0,0.057994545437872115,0.012288624175309282,0.001736219655953928,0.0,0.0,0.0,-0.0019217210560013988,0.018675299014417706,0.0,0.0,0.017259117314840967,0.0,0.0,0.0,0.013113963980186468,0.0,0.026480925423178075,0.0,0.0,0.04992284785083662,0.024852597406124156,0.0032042855944280557,0.0,0.0,0.00929014332169051,0.0,0.0,0.0,0.0,0.06318220966757758,0.0,-0.0057196691042289425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Christensenella minuta,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02922203660944114,0.0,0.0,0.0,0.0,0.0,0.022029779360628696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[Clostridium] hylemonae,0.0,-0.0034313257387472654,0.0,-0.00999345330500314,0.00625473436607214,0.0,0.0,-0.0033476331979553644,0.0,0.010119105266795457,-0.025805732542936954,0.003545542149651815,0.0,-0.017129453445323656,-0.0027370653755075473,0.004147749507143125,-0.022515694143777604,0.0,0.0,0.0,0.006431609337067662,-0.002844171951919316,-0.0018435552703059024,0.01024590544775964,-0.005558851513345816,-0.02067628633416571,-0.023427399922933943,0.009766954958031529,-0.00784522861634708,-0.01130808623776919,0.0,-0.013114062223609436,0.008674603480010597,0.0007714795622246219,0.0,-0.003756459843590362,0.0,0.0,-0.0076470148996272665,-0.019029531975178694,3.660384144970885e-05,0.0,0.0,-0.0004573118156777911,0.0,-0.03588633186360527,0.0,-0.03351959697345567,0.0,0.017266364306259534,0.0,-0.021954023293550628,0.0,0.0,0.023724453835428233,0.0,-0.1201620531732122,0.0,0.021541875101580638,-0.01624660447997076,0.0,0.0,0.0,0.0,,-0.06426731834607505,0.0
Klebsiella variicola,0.0,0.0,0.00837559067817235,0.0,0.0,0.0,0.0,0.0,-0.011925260367005407,0.0,0.0,0.0,0.0,0.01079766738198148,0.0,0.0,0.0,0.0,0.01367882835007055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02490195523638698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00249832404671923,0.0,0.0,0.013564322327812992,0.0,0.0,0.005395994567392941,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.05669634424962433,0.0,0.0,0.0
Cloacibacillus porcorum,-0.03245458582072555,-0.015062146917058991,0.0054868420999315765,-0.019140541315972287,-0.0318207356924809,-0.025900198278843673,-0.0037877833032632065,-0.03434118117843491,-0.02040718336046547,-0.03012824160110354,-0.022293223881999037,-0.018779971874855986,-0.042077237615300994,0.0,-0.009004219387178276,-0.022383076360988984,0.028960331928925772,0.0,-0.01424529909592157,-0.023539094256656606,0.025580934734275078,0.0,0.0,-0.03883296715579135,-0.01622913683350131,-0.0753596664307733,-0.0527355283952152,0.0,-0.02984687405811993,-0.023119655693274017,-0.022475944040333234,-0.014927348340197016,-0.0353510298138475,-0.008159643502655587,0.0,-0.03565285495193643,-0.06962818544535161,-0.019341808128581366,0.0,0.011083513752508392,-0.023213239200989333,0.0,0.0,-0.13907497759632653,-0.03952318785814727,-0.09364416372678534,0.0,,-0.031218789832527922,0.0,-0.03643885767821447,0.0,-0.020624715716874038,0.0,-0.07529098418083248,-0.03710954727786176,0.0,-0.03291971615416436,,-0.056533086345418,-0.03647749834820087,0.03939990276833461,-0.018681086416337398,,0.0,0.0,-0.25713064230751
Gordonibacter pamelaeae,0.018833143007712185,-0.02930047820667878,0.0,-0.012034843134989592,-0.030561050983169143,0.0,-0.016087501332446907,0.10046697142722309,0.0,0.03511086515588816,0.005302570910431009,0.0,0.0,-0.0591869651464948,0.16208683354435366,0.013180724112951722,0.0,0.0,0.0,0.0,0.01890791492799063,-0.02351836065328607,,0.07738177112684493,0.27127066015406626,0.0,0.0,0.0,-0.04358481838405418,0.0,0.047851438917218304,0.0,-0.012229394179073014,-0.006429093290657007,-0.4770522494013404,-0.034051758417072885,-0.029288763423227573,0.03343103383783872,-0.06033520012227314,0.0,-0.0807123075292482,0.0,0.0,0.04624110074791784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06782795788713371,-0.11564672254023395,,0.0,-0.06533474137769357,-0.6577129732453204,0.0,0.0,-0.0708772998866947,0.0,-0.04033349735626302,0.0,,-0.16492669207255967,-0.24583353050665865,-0.10961882649590816
Klebsiella aerogenes,-0.018663077071641724,-0.02014512930027421,0.0005011484450757094,-0.0015356960217917345,0.0,0.036482325677833265,0.0,0.0,-0.01943408737257808,-0.022084475054719804,0.0025703718500925967,-0.03575883478606487,-0.034632103726178656,-0.0005040983286234091,-0.002909404886137181,-0.006012632766260749,0.0,-0.013249480199750724,0.0022751977647813447,0.01212450199775102,0.0,0.0,0.0,0.016323155825312696,0.0,0.03447297384756242,0.0007742900646223257,0.0,0.0,0.0,0.03439433464140117,-0.05083169907245468,0.0,0.0,-0.03326312061310609,0.0,-0.03968410551498186,-0.001881355673551016,0.0,-0.00827855790542638,0.26048603808045806,0.0,0.08724904615023255,,0.0,-0.033011052139671704,0.0,-0.03550554287182746,-0.00671212876733647,0.0060783799996807185,0.0,0.0,-0.002921137051356584,0.0,0.0,0.0,-0.13260953606884585,0.0,0.0,-0.45832021495739605,0.0,0.0,0.0,0.11690591012043244,-0.005806067166848467,0.0,-0.22349497276546262
Monoglobus pectinilyticus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011324084440623805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.013002941822596568,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005980497894131757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Eubacterium limosum,-0.008092481734468695,-0.00541486527862733,0.0,-0.007117322924014814,0.0,0.0,0.007185372969243114,0.0,0.003335431238854895,0.0,0.0,0.0,0.0013186966608668361,0.0028877972970235044,-0.005562945326246351,0.0,0.002634057996122774,0.0,-0.010474956761197278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00345642966319495,-0.0021307488040462276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.017202065858454352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.007504525795249906,0.0,0.0,0.0,0.06522190583653453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lactobacillus salivarius,0.006366666654990629,0.0,0.0,0.0,-0.01353535464450148,0.017488266787524832,-0.009306792119783016,0.0,0.0,-0.015896866018123845,0.0,-0.02572677227400644,0.0,0.008214098560976464,0.0,0.0,0.014274401753117283,0.0,0.0,-0.029248355290329563,0.0,0.0,0.0,0.023303089491432994,0.0,0.0,0.0068969196270839885,0.0,0.0,,0.030070833868508694,-0.03432623424199676,0.0,0.0,0.0,0.0,0.0,0.0,0.005831868651706522,0.012955354052258653,0.0,0.018385562435530814,0.019379854094495066,0.0,0.0,0.0,-0.02116173392165503,0.0,0.002498072870119102,0.0,0.008494120470358229,-0.03193069958861314,0.0,-0.030915900920638506,0.0,-0.017543645500304995,0.0,-0.01883075507391383,0.0,-0.13720462424629978,0.0,0.0,-0.015161854547235365,0.05673625801078841,0.0042446060369444585,0.0,0.0
Streptococcus anginosus,0.005228287696362294,0.0,0.0,-0.003907916308943422,-0.022558924407502467,0.0038650210647620995,-0.01351599445124856,0.0,0.0,0.0,-0.009556469284157274,0.02305338146651326,0.0,0.011178071839779875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008034539692092836,0.0,0.0,0.007897684063972442,0.0,0.0,0.0,0.014729204315977839,0.0,0.0,0.0,0.0,0.0,0.0,-0.021011731947246783,0.0413995929719151,-0.006843357890059406,0.0,0.0,-0.005370085715613304,-0.08308565569591032,0.0,0.0,-0.08992504069805474,-0.01080433165878812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.028712118691672422,,0.01503195949090709,0.0,0.0,-0.028416891524858413,0.0,-0.058946643516653345,0.0,0.0,0.0,0.0
